record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
11358,com.itunestoppodcastplayer.app,1430980382216,23700,1430980344514,0,0,-1.0,-1,1,0
11367,com.itunestoppodcastplayer.app,1430980501687,23700,1430980344514,250,104,-1.0,-1,0,0
11379,com.itunestoppodcastplayer.app,1430980682196,25745,1430980638120,0,0,-1.0,-1,1,0
11401,com.itunestoppodcastplayer.app,1430981041543,102039,1430981035292,99756,8571,-1.0,-1,1,0
11417,com.itunestoppodcastplayer.app,1430981281935,102039,1430981035292,250,168,-1.0,-1,0,0
11448,com.itunestoppodcastplayer.app,1430982001562,103389,1430981982909,0,0,-1.0,-1,1,0
12360,com.itunestoppodcastplayer.app,1430999462008,103389,1430981982909,1715827,69428,-1.0,-1,0,0
12363,com.itunestoppodcastplayer.app,1430999522039,103389,1430981982909,52,52,-1.0,-1,0,0
12366,com.itunestoppodcastplayer.app,1430999581077,103389,1430981982909,104,104,-1.0,-1,0,0
12368,com.itunestoppodcastplayer.app,1430999641114,103389,1430981982909,40,0,-1.0,-1,0,0
12371,com.itunestoppodcastplayer.app,1430999701156,103389,1430981982909,156,128,-1.0,-1,0,0
12374,com.itunestoppodcastplayer.app,1430999761206,103389,1430981982909,0,364,-1.0,-1,0,0
13020,com.itunestoppodcastplayer.app,1431010201274,103389,1430981982909,58584,4259,-1.0,-1,0,0
13700,com.itunestoppodcastplayer.app,1431021721622,103389,1430981982909,90908,10176,-1.0,-1,1,0
13704,com.itunestoppodcastplayer.app,1431021781856,103389,1430981982909,19281920,221657,-1.0,-1,0,0
13707,com.itunestoppodcastplayer.app,1431021902004,103389,1430981982909,248,128,-1.0,-1,0,0
13716,com.itunestoppodcastplayer.app,1431022081147,103389,1430981982909,0,208,-1.0,-1,0,0
14054,com.itunestoppodcastplayer.app,1431032701807,103389,1430981982909,14582198,171912,-1.0,-1,0,0
14060,com.itunestoppodcastplayer.app,1431032821263,103389,1430981982909,236,116,-1.0,-1,0,0
14062,com.itunestoppodcastplayer.app,1431032944220,103389,1430981982909,156,128,-1.0,-1,0,0
