record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
512,com.facebook.katana,1430762043371,989027,1430761804676,156,180,-1.0,-1,0,0
517,com.facebook.katana,1430762101431,989027,1430761804676,135,416,-1.0,-1,0,0
522,com.facebook.katana,1430762162769,991041,1430762162769,10155,8038,-1.0,-1,1,0
525,com.facebook.katana,1430762221875,1046871,1430762217705,12024734,6288804,-1.0,-1,1,0
529,com.facebook.katana,1430762281867,1099184,1430762281867,5734445,3093745,-1.0,-1,1,0
534,com.facebook.katana,1430762341904,1159184,1430762341904,724553,76328,-1.0,-1,1,0
538,com.facebook.katana,1430762401944,1215239,1430762397999,538486,51645,-1.0,-1,1,0
541,com.facebook.katana,1430762461975,1274521,1430762461975,1233881,483818,-1.0,-1,1,0
546,com.facebook.katana,1430762522279,1333763,1430762522279,8282396,6766955,-1.0,-1,1,0
550,com.facebook.katana,1430762581549,1379597,1430762567383,312227,68740,-1.0,-1,1,0
556,com.facebook.katana,1430762641688,1379597,1430762567383,3089,1755,-1.0,-1,0,0
565,com.facebook.katana,1430762702113,1379597,1430762567383,662,2198,-1.0,-1,0,0
571,com.facebook.katana,1430762762244,1379597,1430762567383,336,638,-1.0,-1,0,0
578,com.facebook.katana,1430762821444,1379597,1430762567383,104,208,-1.0,-1,0,0
583,com.facebook.katana,1430762881470,1379597,1430762567383,336,846,-1.0,-1,0,0
593,com.facebook.katana,1430763005663,1396707,1430763002638,2226407,622291,-1.0,-1,1,0
600,com.facebook.katana,1430763062704,1398367,1430763050341,221153,99774,-1.0,-1,1,0
604,com.facebook.katana,1430763121753,1398367,1430763050341,950,551,-1.0,-1,0,0
606,com.facebook.katana,1430763181769,1398367,1430763050341,1449,825,-1.0,-1,0,0
609,com.facebook.katana,1430763241777,1398367,1430763050341,218,239,-1.0,-1,0,0
620,com.facebook.katana,1430763361730,1398367,1430763050341,1178,3941,-1.0,-1,0,0
623,com.facebook.katana,1430763421745,1398367,1430763050341,85,319,-1.0,-1,0,0
626,com.facebook.katana,1430763481825,1398367,1430763050341,222,344,-1.0,-1,0,0
635,com.facebook.katana,1430763662187,1398367,1430763050341,307,487,-1.0,-1,0,0
639,com.facebook.katana,1430763721310,1398367,1430763050341,137,580,-1.0,-1,0,0
644,com.facebook.katana,1430763781532,1398367,1430763050341,392,653,-1.0,-1,0,0
649,com.facebook.katana,1430763841675,1398367,1430763050341,85,184,-1.0,-1,0,0
653,com.facebook.katana,1430763903371,1398367,1430763050341,168,319,-1.0,-1,0,0
659,com.facebook.katana,1430763961612,1398367,1430763050341,83,135,-1.0,-1,0,0
667,com.facebook.katana,1430764081631,1398367,1430763050341,1533,2288,-1.0,-1,0,0
688,com.facebook.katana,1430764861920,1398367,1430763050341,0,1030,-1.0,-1,0,0
692,com.facebook.katana,1430764922564,1398367,1430763050341,3924,2292,-1.0,-1,0,0
693,com.facebook.katana,1430764981613,1398367,1430763050341,272,319,-1.0,-1,0,0
698,com.facebook.katana,1430765161586,1398367,1430763050341,272,319,-1.0,-1,0,0
707,com.facebook.katana,1430765282853,1398367,1430763050341,137,184,-1.0,-1,0,0
718,com.facebook.katana,1430765462202,1398367,1430763050341,407,454,-1.0,-1,0,0
732,com.facebook.katana,1430765821543,1398367,1430763050341,0,581,-1.0,-1,0,0
736,com.facebook.katana,1430765881754,1398367,1430763050341,3988,2694,-1.0,-1,0,0
749,com.facebook.katana,1430766301623,1398367,1430763050341,0,867,-1.0,-1,0,0
755,com.facebook.katana,1430766361703,1398367,1430763050341,809,2543,-1.0,-1,0,0
769,com.facebook.katana,1430766781781,1398367,1430763050341,0,1193,-1.0,-1,0,0
772,com.facebook.katana,1430766842619,1398367,1430763050341,3768,2292,-1.0,-1,0,0
775,com.facebook.katana,1430766901693,1398367,1430763050341,388,638,-1.0,-1,0,0
780,com.facebook.katana,1430767021822,1398367,1430763050341,123,239,-1.0,-1,0,0
786,com.facebook.katana,1430767090071,1398367,1430763050341,12547,6452,-1.0,-1,0,0
793,com.facebook.katana,1430767142001,1398367,1430763050341,1764,2574,-1.0,-1,0,0
800,com.facebook.katana,1430767202820,1398367,1430763050341,270,478,-1.0,-1,0,0
807,com.facebook.katana,1430767261720,1398367,1430763050341,135,135,-1.0,-1,0,0
811,com.facebook.katana,1430767322084,1398367,1430763050341,166,270,-1.0,-1,0,0
819,com.facebook.katana,1430767381259,1424333,1430767368799,6372577,3387630,-1.0,-1,1,0
824,com.facebook.katana,1430767404922,1455588,1430767404922,0,0,-1.0,-1,1,0
825,com.facebook.katana,1430767464922,1505218,1430767454552,12766834,2831025,-1.0,-1,1,0
830,com.facebook.katana,1430767501929,1552545,1430767501929,4682880,83692,-1.0,-1,1,0
834,com.facebook.katana,1430767561948,1612545,1430767561948,5061616,124285,-1.0,-1,1,0
840,com.facebook.katana,1430767621979,1652059,1430767601493,8308305,155487,-1.0,-1,1,0
845,com.facebook.katana,1430767682020,1694295,1430767682020,9870923,6187163,-1.0,-1,1,0
852,com.facebook.katana,1430767741151,1742391,1430767729247,5128020,232006,-1.0,-1,1,0
856,com.facebook.katana,1430767801511,1742391,1430767729247,2999,1279,-1.0,-1,0,0
860,com.facebook.katana,1430767866712,1742391,1430767729247,1009,825,-1.0,-1,0,0
866,com.facebook.katana,1430767921764,1789777,1430767921764,4786387,1705220,-1.0,-1,1,0
871,com.facebook.katana,1430767982049,1827201,1430767959473,3851229,2511502,-1.0,-1,1,0
877,com.facebook.katana,1430768042141,1830041,1430768042141,7281882,6114143,-1.0,-1,1,0
884,com.facebook.katana,1430768101100,1890041,1430768101100,8311714,5192439,-1.0,-1,1,0
887,com.facebook.katana,1430768161135,1950041,1430768161135,1699605,586738,-1.0,-1,1,0
890,com.facebook.katana,1430768221494,1990769,1430768202222,3274882,1456521,-1.0,-1,1,0
897,com.facebook.katana,1430768281584,1990769,1430768202222,945,3111,-1.0,-1,0,0
902,com.facebook.katana,1430768341930,1990769,1430768202222,933,1354,-1.0,-1,0,0
906,com.facebook.katana,1430768402648,1990769,1430768202222,334,589,-1.0,-1,0,0
922,com.facebook.katana,1430768581795,1990769,1430768202222,83,135,-1.0,-1,0,0
927,com.facebook.katana,1430768642417,1990769,1430768202222,166,270,-1.0,-1,0,0
932,com.facebook.katana,1430768701400,1990769,1430768202222,85,184,-1.0,-1,0,0
941,com.facebook.katana,1430769182301,1990769,1430768202222,0,867,-1.0,-1,0,0
947,com.facebook.katana,1430769241187,1990769,1430768202222,7649,7659,-1.0,-1,0,0
954,com.facebook.katana,1430769301199,1990769,1430768202222,355,454,-1.0,-1,0,0
958,com.facebook.katana,1430769361837,2004789,1430769361837,9284971,7486945,-1.0,-1,1,0
962,com.facebook.katana,1430769421723,2064789,1430769421723,2124,1175,-1.0,-1,1,0
965,com.facebook.katana,1430769481759,2124789,1430769481759,1293,8195,-1.0,-1,1,0
970,com.facebook.katana,1430769541765,2184789,1430769541765,1455,343,-1.0,-1,1,0
973,com.facebook.katana,1430769602212,2241006,1430769598429,2061268,913184,-1.0,-1,1,0
978,com.facebook.katana,1430769661206,2241006,1430769598429,7360,12836,-1.0,-1,0,0
981,com.facebook.katana,1430769721215,2241006,1430769598429,931,773,-1.0,-1,0,0
984,com.facebook.katana,1430769781275,2241006,1430769598429,5003,2641,-1.0,-1,0,0
990,com.facebook.katana,1430769902067,2245970,1430769902067,6047738,4816815,-1.0,-1,1,0
995,com.facebook.katana,1430769962214,2257049,1430769913293,1381413,597519,-1.0,-1,1,0
999,com.facebook.katana,1430770021513,2257049,1430769913293,755,343,-1.0,-1,0,0
1004,com.facebook.katana,1430770081650,2257049,1430769913293,421,884,-1.0,-1,0,0
1020,com.facebook.katana,1430770262875,2257049,1430769913293,2558,12202,-1.0,-1,0,0
1026,com.facebook.katana,1430770441639,2257049,1430769913293,85,184,-1.0,-1,0,0
1032,com.facebook.katana,1430770801792,2257049,1430769913293,1641,2585,-1.0,-1,0,0
1035,com.facebook.katana,1430770982755,2257049,1430769913293,0,415,-1.0,-1,0,0
1039,com.facebook.katana,1430771042073,2257049,1430769913293,0,166,-1.0,-1,0,0
1042,com.facebook.katana,1430771101715,2257049,1430769913293,809,2492,-1.0,-1,0,0
1050,com.facebook.katana,1430772001735,2257049,1430769913293,0,342,-1.0,-1,0,0
1054,com.facebook.katana,1430772061840,2257049,1430769913293,0,228,-1.0,-1,0,0
1058,com.facebook.katana,1430772122647,2257049,1430769913293,722,2259,-1.0,-1,0,0
1068,com.facebook.katana,1430773021872,2257049,1430769913293,0,415,-1.0,-1,0,0
1071,com.facebook.katana,1430773082533,2257049,1430769913293,35841,6497,-1.0,-1,0,0
1081,com.facebook.katana,1430773982553,2257049,1430769913293,0,415,-1.0,-1,0,0
1084,com.facebook.katana,1430774041657,2257049,1430769913293,4057,2397,-1.0,-1,0,0
1091,com.facebook.katana,1430774941749,2257049,1430769913293,1365,2467,-1.0,-1,0,0
1094,com.facebook.katana,1430775002641,2257049,1430769913293,3901,2397,-1.0,-1,0,0
1101,com.facebook.katana,1430775901670,2257049,1430769913293,0,332,-1.0,-1,0,0
1105,com.facebook.katana,1430775962669,2257049,1430769913293,691,2197,-1.0,-1,0,0
1108,com.facebook.katana,1430776021700,2257049,1430769913293,135,135,-1.0,-1,0,0
1123,com.facebook.katana,1430776381944,2257049,1430769913293,0,1239,-1.0,-1,0,0
1126,com.facebook.katana,1430776441968,2257049,1430769913293,13606,10272,-1.0,-1,0,0
1129,com.facebook.katana,1430776502840,2257049,1430769913293,220,319,-1.0,-1,0,0
1142,com.facebook.katana,1430776801190,2257049,1430769913293,0,0,-1.0,-1,0,0
1156,com.facebook.katana,1430777341698,2257049,1430769913293,0,249,-1.0,-1,0,0
1159,com.facebook.katana,1430777402692,2257049,1430769913293,724,2280,-1.0,-1,0,0
1162,com.facebook.katana,1430777762656,2257049,1430769913293,85,166,-1.0,-1,0,0
1173,com.facebook.katana,1430778361930,2257049,1430769913293,0,332,-1.0,-1,0,0
1176,com.facebook.katana,1430778421987,2257049,1430769913293,774,2166,-1.0,-1,0,0
1188,com.facebook.katana,1430779562719,2257049,1430769913293,0,249,-1.0,-1,0,0
1191,com.facebook.katana,1430779621797,2257049,1430769913293,774,2166,-1.0,-1,0,0
1201,com.facebook.katana,1430780642130,2257049,1430769913293,0,249,-1.0,-1,0,0
1205,com.facebook.katana,1430780701696,2257049,1430769913293,722,2249,-1.0,-1,0,0
1218,com.facebook.katana,1430781661862,2257049,1430769913293,0,415,-1.0,-1,0,0
1222,com.facebook.katana,1430781722700,2257049,1430769913293,3923,2210,-1.0,-1,0,0
1225,com.facebook.katana,1430781782050,2257049,1430769913293,135,135,-1.0,-1,0,0
1231,com.facebook.katana,1430782621698,2257049,1430769913293,0,415,-1.0,-1,0,0
1235,com.facebook.katana,1430782681744,2257049,1430769913293,4056,2397,-1.0,-1,0,0
1241,com.facebook.katana,1430783582722,2257049,1430769913293,0,415,-1.0,-1,0,0
1245,com.facebook.katana,1430783641738,2257049,1430769913293,4058,2480,-1.0,-1,0,0
1260,com.facebook.katana,1430784542101,2257049,1430769913293,0,415,-1.0,-1,0,0
1264,com.facebook.katana,1430784602104,2257049,1430769913293,826,2166,-1.0,-1,0,0
1273,com.facebook.katana,1430785501620,2257049,1430769913293,0,166,-1.0,-1,0,0
1277,com.facebook.katana,1430785561714,2257049,1430769913293,4057,2563,-1.0,-1,0,0
1279,com.facebook.katana,1430785741892,2257049,1430769913293,4597,2168,-1.0,-1,0,0
1294,com.facebook.katana,1430786462766,2257049,1430769913293,0,249,-1.0,-1,0,0
1299,com.facebook.katana,1430786521827,2257049,1430769913293,3901,2345,-1.0,-1,0,0
1307,com.facebook.katana,1430787242641,2257049,1430769913293,5568,21993,-1.0,-1,0,0
1312,com.facebook.katana,1430787421747,2257049,1430769913293,0,249,-1.0,-1,0,0
1315,com.facebook.katana,1430787481767,2257049,1430769913293,587,2010,-1.0,-1,0,0
1317,com.facebook.katana,1430787541790,2257049,1430769913293,135,135,-1.0,-1,0,0
1328,com.facebook.katana,1430788381842,2257049,1430769913293,0,332,-1.0,-1,0,0
1331,com.facebook.katana,1430788441885,2257049,1430769913293,587,2114,-1.0,-1,0,0
1333,com.facebook.katana,1430788501939,2257049,1430769913293,135,135,-1.0,-1,0,0
1343,com.facebook.katana,1430789281987,2257049,1430769913293,3768,3882,-1.0,-1,0,0
1347,com.facebook.katana,1430789342572,2257049,1430769913293,220,319,-1.0,-1,0,0
1356,com.facebook.katana,1430790241719,2257049,1430769913293,0,332,-1.0,-1,0,0
1360,com.facebook.katana,1430790301731,2257049,1430769913293,4060,2376,-1.0,-1,0,0
1365,com.facebook.katana,1430790661778,2257049,1430769913293,0,342,-1.0,-1,0,0
1367,com.facebook.katana,1430790721818,2257049,1430769913293,0,114,-1.0,-1,0,0
1369,com.facebook.katana,1430790781820,2257049,1430769913293,0,114,-1.0,-1,0,0
1372,com.facebook.katana,1430790902000,2257049,1430769913293,0,114,-1.0,-1,0,0
1377,com.facebook.katana,1430791202119,2257049,1430769913293,0,114,-1.0,-1,0,0
1381,com.facebook.katana,1430791261142,2257049,1430769913293,4056,2428,-1.0,-1,0,0
1393,com.facebook.katana,1430792161817,2257049,1430769913293,0,249,-1.0,-1,0,0
1397,com.facebook.katana,1430792222821,2257049,1430769913293,4056,2563,-1.0,-1,0,0
1403,com.facebook.katana,1430792881673,2257049,1430769913293,1897,2561,-1.0,-1,0,0
1405,com.facebook.katana,1430792941689,2257049,1430769913293,0,135,-1.0,-1,0,0
1408,com.facebook.katana,1430793181490,2257049,1430769913293,0,498,-1.0,-1,0,0
1411,com.facebook.katana,1430793241552,2257049,1430769913293,3900,2345,-1.0,-1,0,0
1422,com.facebook.katana,1430794141676,2257049,1430769913293,0,249,-1.0,-1,0,0
1425,com.facebook.katana,1430794202804,2257049,1430769913293,4056,2480,-1.0,-1,0,0
1434,com.facebook.katana,1430795101921,2257049,1430769913293,0,249,-1.0,-1,0,0
1436,com.facebook.katana,1430795161990,2257049,1430769913293,4056,2480,-1.0,-1,0,0
1447,com.facebook.katana,1430796061657,2257049,1430769913293,0,166,-1.0,-1,0,0
1449,com.facebook.katana,1430796121953,2257049,1430769913293,3767,2345,-1.0,-1,0,0
1451,com.facebook.katana,1430796181831,2257049,1430769913293,135,135,-1.0,-1,0,0
1455,com.facebook.katana,1430796542224,2257049,1430769913293,4990,6818,-1.0,-1,0,0
1462,com.facebook.katana,1430797261698,2257049,1430769913293,0,249,-1.0,-1,0,0
1465,com.facebook.katana,1430797321787,2257049,1430769913293,4057,2428,-1.0,-1,0,0
1473,com.facebook.katana,1430798341909,2257049,1430769913293,0,249,-1.0,-1,0,0
1475,com.facebook.katana,1430798401916,2257049,1430769913293,3922,2345,-1.0,-1,0,0
1477,com.facebook.katana,1430798462025,2257049,1430769913293,135,135,-1.0,-1,0,0
1497,com.facebook.katana,1430799301784,2257049,1430769913293,0,332,-1.0,-1,0,0
1498,com.facebook.katana,1430799361842,2257049,1430769913293,3532,942,-1.0,-1,0,0
1499,com.facebook.katana,1430799421904,2257049,1430769913293,369,1486,-1.0,-1,0,0
1511,com.facebook.katana,1430800321833,2257049,1430769913293,0,332,-1.0,-1,0,0
1512,com.facebook.katana,1430800381913,2257049,1430769913293,4057,2397,-1.0,-1,0,0
1525,com.facebook.katana,1430800861958,2257049,1430769913293,1220,4570,-1.0,-1,0,0
1530,com.facebook.katana,1430800922968,2257049,1430769913293,4469,2962,-1.0,-1,0,0
1537,com.facebook.katana,1430801041951,2257049,1430769913293,135,135,-1.0,-1,0,0
1539,com.facebook.katana,1430801101952,2257049,1430769913293,14597,8688,-1.0,-1,0,0
1542,com.facebook.katana,1430801164564,2452,1430801164564,494608,443908,-1.0,-1,1,0
1546,com.facebook.katana,1430801221791,43419,1430801202758,2801687,911013,-1.0,-1,1,0
1549,com.facebook.katana,1430801281751,43419,1430801202758,1458,1019,-1.0,-1,0,0
1553,com.facebook.katana,1430801341999,43419,1430801202758,927,586,-1.0,-1,0,0
1558,com.facebook.katana,1430801402434,43419,1430801202758,336,3310,-1.0,-1,0,0
1569,com.facebook.katana,1430801581742,43419,1430801202758,253,503,-1.0,-1,0,0
1580,com.facebook.katana,1430801882016,43419,1430801202758,168,451,-1.0,-1,0,0
1585,com.facebook.katana,1430801941591,43419,1430801202758,5806,12421,-1.0,-1,0,0
1591,com.facebook.katana,1430802061933,43419,1430801202758,85,184,-1.0,-1,0,0
1597,com.facebook.katana,1430802187312,43419,1430801202758,251,454,-1.0,-1,0,0
1608,com.facebook.katana,1430802361449,43419,1430801202758,83,135,-1.0,-1,0,0
1616,com.facebook.katana,1430802542107,43419,1430801202758,10295,6787,-1.0,-1,0,0
1625,com.facebook.katana,1430802962002,43419,1430801202758,0,396,-1.0,-1,0,0
1626,com.facebook.katana,1430803022804,43419,1430801202758,4006,2376,-1.0,-1,0,0
1628,com.facebook.katana,1430803081949,43419,1430801202758,168,319,-1.0,-1,0,0
1637,com.facebook.katana,1430803321972,43419,1430801202758,85,184,-1.0,-1,0,0
1642,com.facebook.katana,1430803441757,43419,1430801202758,168,319,-1.0,-1,0,0
1650,com.facebook.katana,1430803621947,43419,1430801202758,83,135,-1.0,-1,0,0
1655,com.facebook.katana,1430803691323,43419,1430801202758,1625,3256,-1.0,-1,0,0
1662,com.facebook.katana,1430803744752,43419,1430801202758,814,908,-1.0,-1,0,0
1668,com.facebook.katana,1430803802378,43419,1430801202758,10721,7819,-1.0,-1,0,0
1673,com.facebook.katana,1430803862548,43419,1430801202758,542,589,-1.0,-1,0,0
1679,com.facebook.katana,1430803921831,43419,1430801202758,135,135,-1.0,-1,0,0
1684,com.facebook.katana,1430803982311,43419,1430801202758,409,555,-1.0,-1,0,0
1688,com.facebook.katana,1430804041439,43419,1430801202758,10119,6684,-1.0,-1,0,0
1693,com.facebook.katana,1430804102942,43419,1430801202758,270,270,-1.0,-1,0,0
1704,com.facebook.katana,1430804221333,43419,1430801202758,544,638,-1.0,-1,0,0
1709,com.facebook.katana,1430804283830,43419,1430801202758,405,405,-1.0,-1,0,0
1714,com.facebook.katana,1430804342652,43419,1430801202758,135,135,-1.0,-1,0,0
1722,com.facebook.katana,1430804401967,43419,1430801202758,409,503,-1.0,-1,0,0
1730,com.facebook.katana,1430804462085,43419,1430801202758,270,270,-1.0,-1,0,0
1735,com.facebook.katana,1430804522037,43419,1430801202758,272,319,-1.0,-1,0,0
1741,com.facebook.katana,1430804581309,43419,1430801202758,542,589,-1.0,-1,0,0
1748,com.facebook.katana,1430804641477,43419,1430801202758,322,353,-1.0,-1,0,0
1756,com.facebook.katana,1430804761581,43419,1430801202758,461,635,-1.0,-1,0,0
1759,com.facebook.katana,1430804821596,43419,1430801202758,135,135,-1.0,-1,0,0
1763,com.facebook.katana,1430804881903,43419,1430801202758,544,638,-1.0,-1,0,0
1766,com.facebook.katana,1430804941984,43419,1430801202758,135,135,-1.0,-1,0,0
1772,com.facebook.katana,1430805004372,48646,1430804966076,724449,654360,-1.0,-1,1,0
1778,com.facebook.katana,1430805061419,48646,1430804966076,729,1502,-1.0,-1,0,0
1783,com.facebook.katana,1430805121947,48646,1430804966076,692,752,-1.0,-1,0,0
1788,com.facebook.katana,1430805181858,48646,1430804966076,137,184,-1.0,-1,0,0
1792,com.facebook.katana,1430805241904,48646,1430804966076,137,166,-1.0,-1,0,0
1796,com.facebook.katana,1430805301960,48646,1430804966076,411,487,-1.0,-1,0,0
1800,com.facebook.katana,1430805363829,48646,1430804966076,270,270,-1.0,-1,0,0
1809,com.facebook.katana,1430805481806,48646,1430804966076,137,184,-1.0,-1,0,0
1824,com.facebook.katana,1430806021947,48646,1430804966076,135,135,-1.0,-1,0,0
1828,com.facebook.katana,1430806202076,48646,1430804966076,137,166,-1.0,-1,0,0
1833,com.facebook.katana,1430806861818,48646,1430804966076,411,487,-1.0,-1,0,0
1838,com.facebook.katana,1430806921843,48646,1430804966076,135,135,-1.0,-1,0,0
1844,com.facebook.katana,1430807101803,48646,1430804966076,137,184,-1.0,-1,0,0
1849,com.facebook.katana,1430807761499,48646,1430804966076,18096,6436,-1.0,-1,0,0
1850,com.facebook.katana,1430807881827,48646,1430804966076,135,135,-1.0,-1,0,0
1853,com.facebook.katana,1430808061897,48646,1430804966076,272,319,-1.0,-1,0,0
1863,com.facebook.katana,1430808421393,48646,1430804966076,137,184,-1.0,-1,0,0
1869,com.facebook.katana,1430808723035,48646,1430804966076,407,454,-1.0,-1,0,0
1880,com.facebook.katana,1430808842083,69709,1430808842083,2683396,537417,-1.0,-1,1,0
1886,com.facebook.katana,1430808901822,74635,1430808846748,828850,407052,-1.0,-1,1,0
1889,com.facebook.katana,1430808962015,74635,1430808846748,1026,627,-1.0,-1,0,0
1894,com.facebook.katana,1430809021090,74635,1430808846748,409,565,-1.0,-1,0,0
1902,com.facebook.katana,1430809141730,74635,1430808846748,272,319,-1.0,-1,0,0
1906,com.facebook.katana,1430809202838,74635,1430808846748,135,135,-1.0,-1,0,0
1908,com.facebook.katana,1430809261897,74635,1430808846748,135,135,-1.0,-1,0,0
1913,com.facebook.katana,1430809322291,74635,1430808846748,135,135,-1.0,-1,0,0
1919,com.facebook.katana,1430809381247,74635,1430808846748,135,135,-1.0,-1,0,0
