record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
972,com.facebook.katana,1431014821416,1967323,1431014680981,1241,1256,-1.0,-1,0,0
975,com.facebook.katana,1431015181597,1967323,1431014680981,492,638,-1.0,-1,0,0
978,com.facebook.katana,1431015241636,1967323,1431014680981,272,319,-1.0,-1,0,0
981,com.facebook.katana,1431015318365,1973757,1431015298750,6632,7830,-1.0,-1,1,0
990,com.facebook.katana,1431015361476,1973757,1431015298750,5818,2645,-1.0,-1,0,0
991,com.facebook.katana,1431015421450,2022305,1431015416063,347654,48503,-1.0,-1,1,0
994,com.facebook.katana,1431015481720,2022619,1431015429893,12531,13673,-1.0,-1,1,0
1002,com.facebook.katana,1431015541735,2022619,1431015429893,4643,2325,-1.0,-1,0,0
1004,com.facebook.katana,1431015601857,2022619,1431015429893,4511,8883,-1.0,-1,0,0
1009,com.facebook.katana,1431015661875,2022619,1431015429893,180,336,-1.0,-1,0,0
1010,com.facebook.katana,1431015721999,2022619,1431015429893,241,394,-1.0,-1,0,0
1014,com.facebook.katana,1431015901137,2022619,1431015429893,411,487,-1.0,-1,0,0
1022,com.facebook.katana,1431015966573,2022619,1431015429893,4486,3602,-1.0,-1,0,0
1026,com.facebook.katana,1431016021575,2022619,1431015429893,189,280,-1.0,-1,0,0
1027,com.facebook.katana,1431016141646,2022619,1431015429893,435,603,-1.0,-1,0,0
1030,com.facebook.katana,1431016201690,2022619,1431015429893,137,184,-1.0,-1,0,0
1033,com.facebook.katana,1431016261774,2022619,1431015429893,137,166,-1.0,-1,0,0
1037,com.facebook.katana,1431016562010,2022619,1431015429893,0,497,-1.0,-1,0,0
1038,com.facebook.katana,1431016621051,2022619,1431015429893,4195,2844,-1.0,-1,0,0
1039,com.facebook.katana,1431016741143,2022619,1431015429893,137,166,-1.0,-1,0,0
1042,com.facebook.katana,1431016801203,2022619,1431015429893,411,487,-1.0,-1,0,0
1043,com.facebook.katana,1431016861247,2022619,1431015429893,137,184,-1.0,-1,0,0
1044,com.facebook.katana,1431016921270,2022619,1431015429893,272,451,-1.0,-1,0,0
1045,com.facebook.katana,1431016981321,2022619,1431015429893,355,383,-1.0,-1,0,0
1046,com.facebook.katana,1431017041490,2022619,1431015429893,3049,5587,-1.0,-1,0,0
1050,com.facebook.katana,1431017101546,2022619,1431015429893,367,554,-1.0,-1,0,0
1053,com.facebook.katana,1431017161598,2022619,1431015429893,137,184,-1.0,-1,0,0
1054,com.facebook.katana,1431017221759,2022619,1431015429893,272,451,-1.0,-1,0,0
1056,com.facebook.katana,1431017281801,2022619,1431015429893,274,380,-1.0,-1,0,0
1060,com.facebook.katana,1431017401927,2022619,1431015429893,137,166,-1.0,-1,0,0
1061,com.facebook.katana,1431017461993,2022619,1431015429893,411,487,-1.0,-1,0,0
1062,com.facebook.katana,1431017522359,2022619,1431015429893,544,638,-1.0,-1,0,0
1066,com.facebook.katana,1431017581335,2022619,1431015429893,270,270,-1.0,-1,0,0
1069,com.facebook.katana,1431017641386,2022619,1431015429893,272,319,-1.0,-1,0,0
1072,com.facebook.katana,1431017761488,2022619,1431015429893,137,166,-1.0,-1,0,0
1074,com.facebook.katana,1431017881832,2022619,1431015429893,411,487,-1.0,-1,0,0
1080,com.facebook.katana,1431017941912,2022619,1431015429893,409,503,-1.0,-1,0,0
1083,com.facebook.katana,1431018002019,2022619,1431015429893,556,721,-1.0,-1,0,0
1084,com.facebook.katana,1431018062071,2022619,1431015429893,137,184,-1.0,-1,0,0
1085,com.facebook.katana,1431018181180,2022619,1431015429893,137,166,-1.0,-1,0,0
1089,com.facebook.katana,1431018241321,2022619,1431015429893,8135,8133,-1.0,-1,0,0
1095,com.facebook.katana,1431018301386,2022619,1431015429893,1857,1240,-1.0,-1,0,0
1101,com.facebook.katana,1431018361516,2022619,1431015429893,272,319,-1.0,-1,0,0
1110,com.facebook.katana,1431018421528,2022619,1431015429893,1017,2220,-1.0,-1,0,0
1117,com.facebook.katana,1431018841583,2022619,1431015429893,272,319,-1.0,-1,0,0
1125,com.facebook.katana,1431018961690,2022619,1431015429893,137,184,-1.0,-1,0,0
1128,com.facebook.katana,1431019021817,2022619,1431015429893,272,559,-1.0,-1,0,0
1133,com.facebook.katana,1431019081883,2022619,1431015429893,0,60,-1.0,-1,0,0
1136,com.facebook.katana,1431019141916,2022619,1431015429893,0,300,-1.0,-1,0,0
1139,com.facebook.katana,1431019201939,2022619,1431015429893,1188,2304,-1.0,-1,0,0
1148,com.facebook.katana,1431019322068,2022619,1431015429893,137,184,-1.0,-1,0,0
1149,com.facebook.katana,1431019381102,2022619,1431015429893,407,454,-1.0,-1,0,0
1151,com.facebook.katana,1431019441119,2022619,1431015429893,137,184,-1.0,-1,0,0
1154,com.facebook.katana,1431019501160,2022619,1431015429893,272,319,-1.0,-1,0,0
1156,com.facebook.katana,1431019561226,2022619,1431015429893,137,184,-1.0,-1,0,0
1158,com.facebook.katana,1431019621254,2022619,1431015429893,272,319,-1.0,-1,0,0
1159,com.facebook.katana,1431019681295,2022619,1431015429893,137,184,-1.0,-1,0,0
1161,com.facebook.katana,1431019741310,2022619,1431015429893,137,166,-1.0,-1,0,0
1166,com.facebook.katana,1431019921432,2022619,1431015429893,2666,12451,-1.0,-1,0,0
